EmployeeID,Age,Department,JobLevel,YearsAtCompany,MonthlyIncome,JobSatisfaction,WorkLifeBalance,OverTime,DistanceFromHome
EMP0469,32,Operations,1,1,4265,3,2,No,5.5
EMP0470,35,Operations,2,2,6047,3,2,No,10.4
EMP0471,22,IT,1,0,5854,4,2,Yes,6.2
EMP0472,22,Sales,1,0,4671,3,3,Yes,2
EMP0473,51,Sales,3,19,11889,5,2,No,2.9
EMP0474,54,IT,4,22,16792,2,2,Yes,5.9
EMP0475,35,Marketing,2,5,7209,3,3,No,10
EMP0476,43,Finance,2,7,8656,2,4,No,5.1
EMP0477,41,Sales,3,14,10210,3,2,No,2.1
EMP0478,60,Sales,4,22,12978,2,2,Yes,5.6
EMP0479,49,Sales,4,19,13251,4,3,No,8
EMP0480,36,Engineering,1,1,6824,1,3,No,1.2
EMP0481,28,Sales,1,0,4260,3,3,No,2.1
EMP0482,22,Engineering,1,0,6006,3,3,No,4.4
EMP0483,40,Marketing,2,14,9548,3,1,No,9.7
EMP0484,30,Sales,2,3,7284,4,2,No,15.5
EMP0485,23,Sales,1,1,4398,3,4,No,4.6
EMP0486,31,Engineering,1,2,6539,2,2,No,8.3
EMP0487,27,Sales,1,1,4303,4,3,Yes,22.3
EMP0488,54,Sales,3,13,10578,4,4,Yes,21.2
EMP0489,46,Sales,4,21,12686,1,3,Yes,6.9
EMP0490,37,Engineering,3,13,12806,3,3,No,3.5
EMP0491,52,Finance,3,13,11612,3,2,No,2.7
EMP0492,38,Sales,1,2,4308,5,4,No,5.2
EMP0493,29,Finance,1,0,5214,4,2,No,2.8
EMP0494,53,Operations,4,19,11917,4,3,Yes,12.1
EMP0495,43,Finance,1,0,6124,2,2,No,14.3
EMP0496,27,Sales,1,1,4414,5,2,Yes,7
EMP0497,36,Engineering,1,2,6336,2,4,No,6.7
EMP0498,29,Finance,3,7,10613,3,3,Yes,12.8
EMP0499,24,IT,1,1,6410,4,1,No,3
EMP0500,47,IT,1,3,6778,3,4,Yes,3.2
EMP0501,57,Engineering,4,35,18842,5,3,Yes,16.1
EMP0502,24,Marketing,1,0,4822,4,4,No,9
EMP0503,43,Operations,3,8,8427,2,3,No,14
EMP0504,31,Operations,3,6,7999,4,3,No,6.7
EMP0505,33,HR,1,1,4534,2,3,Yes,11.4
EMP0506,32,Engineering,2,2,8470,4,3,Yes,14.6
EMP0507,29,Sales,2,3,7175,4,2,Yes,11.6
EMP0508,38,HR,2,9,6522,3,3,No,9.5
EMP0509,29,Finance,3,7,10845,4,2,No,5.7
EMP0510,40,IT,3,15,12462,4,3,Yes,22.2
EMP0511,37,Operations,2,2,5822,3,4,No,10.9
EMP0512,35,Sales,4,10,10527,3,3,Yes,4.6
EMP0513,28,Finance,1,0,4838,2,4,No,3.6
EMP0514,32,Engineering,2,9,10314,3,2,No,18
EMP0515,45,Finance,4,15,13931,2,4,No,14.3
EMP0516,43,Finance,2,7,9084,4,4,No,2.7
EMP0517,28,Engineering,1,0,6007,4,4,Yes,16.4
EMP0518,38,Sales,4,14,11827,3,3,No,17.3
EMP0519,45,Sales,4,20,12688,3,4,Yes,6.1
EMP0520,22,Sales,1,0,4458,3,4,No,12.1
EMP0521,43,Operations,1,2,4833,3,4,No,13.6
EMP0522,31,Sales,2,3,6136,4,3,Yes,14.8
EMP0523,43,Sales,3,12,9867,3,4,No,7.9
EMP0524,30,Sales,2,4,7092,3,3,No,9.4
EMP0525,22,Operations,1,0,4572,3,2,No,23.2
EMP0526,22,Engineering,1,0,6505,3,2,Yes,3.3
EMP0527,38,Sales,2,8,7408,4,2,No,5.9
EMP0528,40,Finance,3,13,11149,4,3,No,6
EMP0529,28,Engineering,2,2,8903,3,3,No,7.8
EMP0530,44,Engineering,2,6,9240,4,4,No,8.9
EMP0531,22,Finance,1,0,6102,4,3,No,11.4
EMP0532,37,Engineering,3,15,13150,3,3,No,6.6
EMP0533,25,Operations,1,1,4957,3,3,No,3.1
EMP0534,31,Marketing,2,3,7187,2,3,No,7.2
EMP0535,38,Marketing,1,4,6207,3,2,No,12.7
EMP0536,29,Engineering,3,5,11628,4,4,Yes,16.5
EMP0537,34,Operations,3,9,9118,3,3,No,10.6
EMP0538,48,Marketing,4,17,12691,4,3,No,2.6
EMP0539,32,Sales,3,10,10155,4,4,No,4.8
EMP0540,46,Sales,3,6,8908,3,3,No,2.7
EMP0541,26,HR,2,3,6297,2,1,No,1.6
EMP0542,43,Operations,4,17,11625,3,2,No,12.8
EMP0543,52,IT,4,10,14836,4,4,No,31.5
EMP0544,22,Finance,1,0,5613,3,3,Yes,23.4
EMP0545,30,HR,3,5,8023,4,2,Yes,4
EMP0546,43,Engineering,3,11,13396,3,1,No,24.7
EMP0547,35,Finance,1,1,4404,3,3,No,4.2
EMP0548,41,IT,1,1,5745,5,4,Yes,8.8
EMP0549,31,HR,2,6,6421,5,2,No,2.1
EMP0550,38,Sales,1,0,4085,3,3,No,16.2
EMP0551,36,Sales,2,6,7365,2,4,Yes,13.6
EMP0552,49,Engineering,3,9,11480,2,3,No,8.4
EMP0553,40,Marketing,1,0,4350,5,3,Yes,4.1
EMP0554,41,IT,3,5,11408,2,3,No,14.7
EMP0555,33,Engineering,2,6,8842,4,3,Yes,5.2
EMP0556,33,Engineering,1,0,6255,3,4,Yes,12.5
EMP0557,33,HR,3,8,8100,2,4,No,16.7
EMP0558,41,IT,2,6,8601,5,2,No,2.7
EMP0559,33,Engineering,1,0,5506,5,2,No,15.2
EMP0560,40,Sales,2,2,6124,4,4,Yes,6.3
EMP0561,58,Sales,3,17,10435,3,3,No,15
EMP0562,46,HR,1,0,3601,4,3,No,7.7
EMP0563,34,Operations,2,3,6267,4,4,No,9.4
EMP0564,50,Engineering,3,22,13169,4,3,No,15
EMP0565,33,HR,3,10,8276,4,3,No,11.9
EMP0566,22,Marketing,1,0,5624,2,2,No,5.2
EMP0567,27,HR,1,3,3821,2,3,No,26
EMP0568,22,Sales,1,0,4168,3,3,No,8
EMP0569,34,IT,3,8,12259,3,4,No,2.5
EMP0570,38,Marketing,3,7,10029,4,3,No,2.4
EMP0571,54,Finance,2,4,7438,2,2,No,9.3
EMP0572,41,Marketing,2,11,8947,3,3,No,6
EMP0573,35,IT,1,0,6392,2,3,No,10.7
EMP0574,46,HR,3,14,9287,3,3,No,2.3
EMP0575,22,Engineering,1,0,5720,5,1,No,24.6
EMP0576,40,Engineering,5,17,17278,5,3,Yes,15.3
EMP0577,45,Engineering,3,5,11307,5,3,Yes,11.5
EMP0578,23,Engineering,1,1,5526,4,3,No,13.8
EMP0579,49,IT,4,13,14705,3,4,No,6.1
EMP0580,41,Operations,2,7,7343,4,3,No,5.1
EMP0581,33,Engineering,4,10,14205,2,2,Yes,1.3
EMP0582,44,Engineering,2,2,9042,5,3,No,9.6
EMP0583,60,Sales,3,21,10373,3,2,No,7.5
EMP0584,39,Operations,3,11,9086,4,4,No,8.5
EMP0585,40,Engineering,2,11,9045,4,2,Yes,50
EMP0586,33,Marketing,2,11,8741,4,2,No,2.1
EMP0587,29,IT,2,6,9583,5,2,Yes,13.9
EMP0588,46,Engineering,1,3,6232,3,3,No,18.8
EMP0589,29,Operations,2,4,6560,3,2,No,4.9
EMP0590,38,Engineering,3,8,11748,3,1,No,1.8
EMP0591,33,Finance,3,5,10826,4,2,No,4.1
EMP0592,42,Engineering,5,15,18255,3,3,Yes,27.4
EMP0593,41,Engineering,2,12,10193,5,2,No,4.3
EMP0594,48,IT,1,3,5984,3,3,No,17.7
EMP0595,32,Marketing,3,7,10193,3,3,No,5.9
EMP0596,35,Engineering,3,8,12907,3,4,No,15.1
EMP0597,28,Engineering,1,1,6307,4,3,Yes,25.6
EMP0598,33,Sales,2,4,6263,3,3,No,9.5
EMP0599,41,Finance,4,17,15596,5,2,No,6.2
EMP0600,45,Engineering,3,14,12492,2,3,No,1.6
EMP0601,28,Operations,2,6,6388,1,1,No,6.9
EMP0602,46,Engineering,3,5,12054,3,4,Yes,19.7
EMP0603,51,Engineering,2,10,9689,4,3,No,6
EMP0604,42,Operations,2,7,7178,4,1,No,1
EMP0605,56,HR,4,28,13212,5,3,No,4.6
EMP0606,30,Operations,2,4,6700,2,3,No,10.8
EMP0607,25,Marketing,1,0,5722,4,2,No,7.1
EMP0608,22,Sales,1,0,4365,4,2,No,9.8
EMP0609,52,Marketing,5,23,16466,5,2,No,12.1
EMP0610,44,Sales,3,16,10041,3,2,No,12.7
EMP0611,37,Engineering,3,7,12223,3,3,No,1.5
EMP0612,40,Sales,4,17,12552,5,4,Yes,6.6
EMP0613,26,Finance,1,3,6579,4,4,No,15.7
EMP0614,60,Sales,4,30,14584,3,4,Yes,9.3
EMP0615,39,Engineering,3,14,13765,4,3,Yes,15.5
EMP0616,39,Engineering,1,1,6086,3,3,No,19
EMP0617,45,Sales,1,1,4767,4,2,Yes,2.8
EMP0618,42,Sales,3,9,9484,3,4,Yes,14.9
EMP0619,40,Engineering,2,2,8352,1,3,No,26.2
EMP0620,30,Sales,3,7,8171,5,2,No,7.1
EMP0621,42,Sales,5,19,14662,3,4,Yes,4
EMP0622,56,Sales,3,6,8199,3,3,Yes,9.8
EMP0623,51,Operations,3,11,9442,3,3,Yes,10.2
EMP0624,53,Finance,5,25,18628,2,1,No,9.1
EMP0625,32,HR,1,2,4270,3,2,Yes,5.2
EMP0626,28,IT,1,1,6140,4,2,Yes,16
EMP0627,36,Sales,4,11,11757,2,4,No,13.8
EMP0628,38,Engineering,3,14,13375,3,4,Yes,6.1
EMP0629,48,Operations,4,13,11140,5,2,No,2.9
EMP0630,22,Marketing,1,0,4395,3,3,No,14
EMP0631,53,IT,4,15,14134,5,3,No,15.5
EMP0632,36,IT,4,12,14386,2,3,No,5.3
EMP0633,33,Sales,4,10,10585,4,3,Yes,1.8
EMP0634,27,IT,3,5,11208,3,4,Yes,3.4
EMP0635,22,IT,1,0,5925,2,2,No,22.4
EMP0636,46,Engineering,2,2,8436,4,4,Yes,5.9
EMP0637,38,IT,3,5,11559,1,3,No,2
EMP0638,25,Sales,1,0,4580,3,2,No,8.7
EMP0639,25,Finance,1,2,5468,4,4,Yes,8.3
EMP0640,34,Engineering,2,11,9822,3,1,Yes,6.2
EMP0641,54,Sales,3,13,10724,3,3,No,17.3
EMP0642,35,Marketing,3,13,10099,2,1,No,3.5
EMP0643,22,Engineering,1,0,5879,5,4,No,13
EMP0644,35,Finance,1,3,6049,3,3,No,13.4
EMP0645,35,Marketing,3,12,10496,2,3,No,8.8
EMP0646,22,Engineering,1,0,5638,2,3,No,14.4
EMP0647,37,Sales,2,10,8352,3,2,Yes,3.9
EMP0648,35,Marketing,3,11,11670,3,3,Yes,5
EMP0649,44,Operations,1,2,4332,3,4,No,4
EMP0650,56,Marketing,1,1,5162,5,4,No,22.9
EMP0651,49,Marketing,2,8,8490,2,3,No,18.3
EMP0652,35,HR,3,12,8490,3,4,No,5.2
EMP0653,26,Engineering,2,4,9035,4,3,No,5
EMP0654,60,HR,1,2,5066,2,2,No,2.7
EMP0655,38,IT,4,12,15751,2,3,Yes,10.2
EMP0656,38,Finance,2,3,7525,2,3,No,4.6
EMP0657,37,Engineering,1,1,5702,5,3,No,7.6
EMP0658,39,HR,1,1,3934,4,2,No,13.9
EMP0659,36,HR,1,3,4264,3,3,Yes,9.2
EMP0660,32,Finance,2,5,8991,5,3,No,15.4
EMP0661,32,HR,2,4,6217,5,3,Yes,3
EMP0662,37,Finance,2,14,10301,3,2,No,14.3
EMP0663,32,Engineering,1,0,6120,3,2,No,1
EMP0664,30,Engineering,1,0,5943,3,3,No,5.5
EMP0665,39,Operations,3,5,8533,3,4,No,19.6
EMP0666,35,Engineering,2,2,7561,4,2,Yes,1.8
EMP0667,53,IT,4,18,15296,4,3,Yes,12.3
EMP0668,22,Sales,1,0,4354,3,2,Yes,2.1
EMP0669,48,Sales,3,6,8303,1,4,Yes,3.8
EMP0670,50,HR,3,12,9671,4,1,Yes,1.2
EMP0671,22,Operations,1,0,4077,3,2,No,8.2
EMP0672,34,Finance,4,12,14083,2,3,No,3.9
EMP0673,34,Sales,1,0,4932,2,2,No,15.7
EMP0674,23,Sales,1,0,4083,4,3,No,5.5
EMP0675,30,Marketing,2,2,7442,3,3,No,11.8
EMP0676,26,Engineering,1,0,5182,3,3,No,46.6
EMP0677,55,Engineering,3,9,12422,2,3,Yes,10.1
EMP0678,47,HR,4,12,10323,5,3,No,8.5
EMP0679,50,Marketing,1,3,5310,2,3,No,18.1
EMP0680,45,Engineering,2,8,10160,2,2,No,19.6
EMP0681,26,Sales,2,3,7659,4,2,No,10.6
EMP0682,32,Engineering,3,9,11789,3,2,No,2
EMP0683,42,Sales,2,7,6924,4,4,Yes,9.2
EMP0684,25,HR,1,2,4644,3,3,No,5.4
EMP0685,45,Operations,2,2,6501,3,3,No,3.1
EMP0686,35,Sales,2,6,6605,2,2,No,9.2
EMP0687,34,Sales,3,6,8988,2,3,No,8.3
EMP0688,45,Sales,3,9,9439,4,4,No,16.8
EMP0689,42,Operations,2,2,6159,4,4,No,3.1
EMP0690,34,Sales,1,1,4980,4,3,No,30.5
EMP0691,49,IT,3,14,13298,4,3,No,12
EMP0692,27,Engineering,1,0,5883,3,2,No,2.2
EMP0693,44,Engineering,3,14,13798,5,3,No,44.9
EMP0694,43,Sales,4,16,12238,4,4,No,5.9
EMP0695,34,Marketing,2,6,8717,4,2,No,9.9
EMP0696,41,Marketing,4,19,14062,3,3,No,8.4
EMP0697,25,HR,1,1,4692,3,2,Yes,6.5
EMP0698,47,Engineering,2,14,10972,5,4,No,21
EMP0699,36,Engineering,1,1,5743,3,1,No,19.2
EMP0700,32,Engineering,3,7,12032,4,3,No,14.9
EMP0701,48,Engineering,4,22,16042,2,2,Yes,16.6
EMP0702,30,Engineering,2,6,9248,3,3,No,11.2
EMP0703,23,Finance,1,0,4927,5,3,No,5.8
EMP0704,22,Engineering,1,0,5899,5,3,No,14.3
EMP0705,44,Engineering,3,7,11880,4,3,No,5.3
EMP0706,25,Engineering,1,1,5723,3,3,No,4.6
EMP0707,55,Sales,4,33,14849,5,3,No,21.2
EMP0708,22,HR,1,0,4402,5,2,No,11.7
EMP0709,54,Engineering,1,1,5660,4,2,No,6.1
EMP0710,40,Sales,1,4,5544,5,1,Yes,5.5
EMP0711,37,IT,3,14,13002,3,3,Yes,9.3
EMP0712,32,Engineering,1,0,5523,3,4,No,5.9
EMP0713,41,Engineering,2,3,7542,3,3,Yes,17
EMP0714,37,Operations,3,5,8855,4,2,No,13.3
EMP0715,49,Sales,4,22,13077,4,4,No,2.7
EMP0716,39,Operations,4,12,11040,2,3,Yes,6.9
EMP0717,39,Sales,3,10,10610,2,4,Yes,3.4
EMP0718,34,Marketing,4,12,13012,2,1,No,4.8
EMP0719,37,Finance,2,7,8982,4,3,No,6.1
EMP0720,41,IT,3,6,11335,2,4,No,2.5
EMP0721,22,Marketing,1,0,4904,3,3,No,2.7
EMP0722,24,HR,1,0,3968,4,3,No,8.6
EMP0723,45,Marketing,1,0,4925,5,3,No,1.1
EMP0724,39,Sales,3,5,8007,3,4,No,12.8
EMP0725,36,Finance,3,6,10300,3,4,No,1.7
EMP0726,38,Sales,4,15,12121,4,1,No,29.1
EMP0727,41,Marketing,3,14,12118,5,2,No,12.8
EMP0728,32,Marketing,2,3,6755,3,3,Yes,8.1
EMP0729,30,Operations,1,1,4090,3,2,No,7.5
EMP0730,39,HR,4,15,10785,3,2,Yes,27.9
EMP0731,28,Operations,1,0,4545,3,4,Yes,8.8
EMP0732,42,Sales,3,14,10246,5,3,Yes,8.8
EMP0733,22,Sales,1,0,4178,3,3,No,5.7
EMP0734,48,HR,2,2,6477,3,2,No,11.3
EMP0735,42,Marketing,2,3,6953,3,3,No,2.1
EMP0736,40,Marketing,2,11,8396,2,2,No,11.9
EMP0737,47,Finance,2,4,7744,4,3,No,6.4
EMP0738,54,Engineering,5,16,18496,4,3,No,2.9
EMP0739,48,Marketing,3,5,9725,3,4,No,1.2
EMP0740,22,Sales,1,0,4144,1,3,Yes,12.5
EMP0741,25,Sales,1,1,4873,5,2,No,4.7
EMP0742,31,Sales,3,5,9639,3,4,Yes,7.9
EMP0743,38,Finance,3,9,10120,3,3,No,12
EMP0744,43,HR,3,5,8257,2,3,No,19.3
EMP0745,30,Sales,3,7,10016,3,2,No,14
EMP0746,39,Marketing,2,5,8527,3,2,Yes,3
EMP0747,30,Engineering,2,3,8725,4,1,Yes,19
EMP0748,31,Operations,1,3,4698,5,2,No,8.6
EMP0749,23,HR,1,0,4104,3,1,Yes,5.1
EMP0750,28,Sales,3,5,8721,5,2,No,12.4
EMP0751,24,IT,2,2,8881,3,3,No,5.7
EMP0752,28,Sales,2,2,5796,3,2,No,1.9
EMP0753,48,Finance,4,25,16137,3,4,No,22
EMP0754,28,Engineering,1,0,5962,5,1,Yes,3.3
EMP0755,60,Sales,5,25,15955,3,4,Yes,5.6
EMP0756,42,Finance,1,1,6204,5,1,No,11.9
EMP0757,39,Sales,3,9,9505,2,4,No,19
EMP0758,29,Operations,1,4,4488,5,2,Yes,7.5
EMP0759,45,Engineering,5,17,18669,3,4,Yes,5.2
EMP0760,32,Engineering,2,6,8663,5,3,No,2.8
EMP0761,39,Marketing,4,10,11973,4,1,Yes,15.1
EMP0762,60,Sales,3,12,9861,2,2,No,2.4
EMP0763,37,HR,1,2,4040,2,4,No,6.9
EMP0764,49,Operations,3,23,10902,2,2,Yes,11.5
EMP0765,30,Finance,3,8,10948,3,3,No,7.7
EMP0766,37,Engineering,4,13,15136,4,1,No,19.5
EMP0767,55,Finance,3,28,14843,1,2,Yes,14.4
EMP0768,31,IT,3,7,10912,3,2,No,12
EMP0769,56,Sales,2,4,6666,4,3,No,2.5
EMP0770,45,Marketing,2,2,7712,3,3,Yes,10.7
EMP0771,32,Sales,2,2,6618,3,2,Yes,20
EMP0772,44,Operations,4,22,12054,3,3,No,4.2
EMP0773,47,Finance,2,12,9456,5,3,No,10
EMP0774,44,Operations,1,4,4046,2,2,No,5.1
EMP0775,22,IT,1,0,6316,5,2,No,5.5
EMP0776,30,Sales,3,5,8909,3,4,Yes,5.1
EMP0777,35,Sales,2,13,9350,3,3,No,3.4
EMP0778,37,Engineering,3,5,10989,5,4,No,1.1
EMP0779,44,Engineering,2,8,9267,3,2,No,9.4
EMP0780,39,Marketing,3,16,11485,5,3,No,2.2
EMP0781,24,Operations,1,1,5008,3,1,Yes,16.4
EMP0782,41,Engineering,2,12,9957,3,3,Yes,21.6
EMP0783,44,HR,2,4,5848,5,2,No,28.9
EMP0784,43,Operations,4,21,12427,3,3,No,15.7
EMP0785,48,Sales,3,21,10914,5,4,Yes,14.5
EMP0786,46,Sales,4,16,12537,4,3,Yes,4.1
EMP0787,42,Marketing,2,2,7338,4,2,Yes,6.5
EMP0788,37,Engineering,3,11,12799,4,2,No,2
EMP0789,22,IT,1,0,6247,4,3,Yes,14
EMP0790,42,Engineering,2,5,9333,2,3,No,4.8
EMP0791,40,Operations,2,13,8406,2,3,No,17.3
EMP0792,40,Marketing,4,14,12931,3,4,No,3.3
EMP0793,25,Sales,1,1,3928,3,4,No,4.7
EMP0794,27,Sales,2,2,6061,4,3,No,9
EMP0795,48,Sales,4,10,11357,4,2,No,15.1
EMP0796,37,Sales,3,8,9508,4,4,No,3
EMP0797,44,Engineering,2,5,9441,3,2,Yes,1.8
EMP0798,38,Marketing,3,14,10776,4,1,No,9.4
EMP0799,38,Marketing,3,11,11082,4,2,Yes,2.8
EMP0800,47,Marketing,2,5,6590,4,4,No,1.9
EMP0801,32,Sales,1,0,4226,4,2,No,4.4
EMP0802,38,Marketing,5,15,15497,2,3,No,10.6
EMP0803,33,Engineering,2,3,9306,3,2,Yes,16.5
EMP0804,33,IT,1,1,6328,3,1,No,2
EMP0805,34,IT,1,0,6265,4,3,No,11.6
EMP0806,40,Operations,2,2,6266,3,3,No,6.8
EMP0807,33,Finance,1,2,5739,3,3,No,2.4
EMP0808,50,Sales,1,4,4160,4,3,No,9.9
EMP0809,29,Sales,1,0,4378,2,2,No,19
EMP0810,36,Operations,3,6,7886,4,3,No,7.2
EMP0811,33,Engineering,1,0,6308,4,4,Yes,21.9
EMP0812,52,HR,4,19,10966,4,2,Yes,8.4
EMP0813,39,Operations,2,5,6552,4,2,Yes,9.6
EMP0814,48,Marketing,1,0,4404,5,2,No,7.8
EMP0815,23,Sales,1,0,4494,2,3,No,9.6
EMP0816,40,Sales,3,14,10134,4,3,No,22.5
EMP0817,46,Sales,3,6,8123,4,3,No,23.3
EMP0818,38,Finance,4,10,13772,3,1,Yes,4.3
EMP0819,48,HR,4,22,11957,4,4,No,5.1
EMP0820,32,IT,2,3,8583,4,4,No,11.4
EMP0821,52,Finance,3,25,13442,3,1,Yes,1.1
EMP0822,60,Sales,4,26,13441,4,3,No,22.8
EMP0823,34,Sales,3,8,9678,5,3,No,3.7
EMP0824,33,HR,2,8,7315,3,3,No,6
EMP0825,52,IT,3,8,12124,5,3,No,2.1
EMP0826,53,Sales,4,15,11466,3,4,No,12.7
EMP0827,32,Operations,2,9,7924,2,3,No,9
EMP0828,33,Engineering,3,5,11831,2,2,Yes,2.4
EMP0829,35,Engineering,1,1,6774,3,3,No,7.1
EMP0830,24,IT,1,1,6566,3,3,No,8.2
EMP0831,28,Sales,2,2,6774,4,2,Yes,6.9
EMP0832,27,Finance,2,3,7752,2,2,Yes,20.4
EMP0833,30,Sales,2,8,7120,3,1,No,1.8
EMP0834,37,Operations,2,2,5839,3,4,No,32.8
EMP0835,40,Operations,2,5,6539,3,3,No,10.4
EMP0836,53,Operations,1,1,3855,1,4,Yes,1
EMP0837,28,Sales,2,6,6342,3,4,No,4.2
EMP0838,47,Sales,4,16,11458,3,1,Yes,7.3
EMP0839,35,HR,3,11,8833,4,2,No,7.7
EMP0840,37,Engineering,2,4,8865,3,2,No,11.4
EMP0841,44,Marketing,3,7,10304,3,3,No,3.8
EMP0842,26,HR,1,1,4059,1,3,No,8.9
EMP0843,41,Sales,2,9,8226,4,3,Yes,4.2
EMP0844,39,Finance,5,17,16555,3,4,No,3.8
EMP0845,42,Operations,2,9,7395,3,4,No,8.5
EMP0846,40,IT,2,8,9596,4,2,No,7.4
EMP0847,60,Engineering,4,27,17276,4,4,No,6.2
EMP0848,31,Engineering,3,7,12356,3,4,No,1.4
EMP0849,32,Sales,2,2,6863,4,3,No,8.6
EMP0850,31,Sales,1,0,4902,3,2,No,20.7
EMP0851,32,Engineering,2,3,8529,3,2,No,3.7
EMP0852,31,IT,3,7,11380,4,2,Yes,8.8
EMP0853,49,Sales,2,2,5506,4,2,No,8.6
EMP0854,52,Engineering,3,9,12118,5,3,Yes,6.3
EMP0855,32,Sales,1,1,3964,3,3,Yes,5.9
EMP0856,29,Engineering,2,6,10473,3,2,No,1.4
EMP0857,42,Sales,3,19,11100,4,3,No,18.1
EMP0858,32,HR,2,5,6150,2,1,No,3.2
EMP0859,44,Engineering,5,20,18976,5,1,No,14.9
EMP0860,40,Sales,1,1,3954,3,4,No,26.1
EMP0861,22,Sales,1,0,4253,1,1,No,5.9
EMP0862,53,Marketing,3,9,10175,2,1,No,11.7
EMP0863,55,Engineering,1,1,6472,3,2,Yes,8.5
EMP0864,31,Sales,3,8,8810,2,3,Yes,8.3
EMP0865,34,IT,2,10,9271,3,3,No,13.2
EMP0866,40,Engineering,2,9,9805,3,3,No,5.9
EMP0867,41,Marketing,1,1,5465,1,3,No,9.6
EMP0868,44,Operations,3,7,8715,3,2,No,13
EMP0869,58,Engineering,3,23,13796,3,3,Yes,21.5
EMP0870,36,Operations,1,0,4253,3,3,No,19.4
EMP0871,30,IT,1,0,5457,4,3,Yes,1
EMP0872,24,Sales,1,0,4028,3,2,No,11.2
EMP0873,30,Operations,2,3,6534,4,3,No,7.8
EMP0874,37,Sales,1,1,4923,3,2,No,6.9
EMP0875,55,Engineering,2,11,10043,1,3,Yes,18.9
EMP0876,32,Operations,1,0,4455,5,3,Yes,5.2
EMP0877,40,IT,3,8,12024,3,3,No,6.4
EMP0878,37,Finance,3,12,10476,3,3,No,3.1
EMP0879,49,Sales,4,18,12805,3,3,No,11.1
EMP0880,60,HR,4,16,11974,4,4,No,13.3
EMP0881,32,Marketing,1,1,5007,5,3,No,23.3
EMP0882,33,Engineering,3,7,12618,5,3,No,4.9
EMP0883,48,IT,2,4,8877,5,3,No,2.8
EMP0884,44,Engineering,3,6,11739,3,3,No,9.4
EMP0885,56,Sales,4,15,12283,5,2,No,21.9
EMP0886,43,Sales,3,16,9739,3,4,No,6.4
EMP0887,34,Engineering,3,5,12385,1,4,No,7.7
EMP0888,43,Finance,3,6,10551,2,4,No,13.9
EMP0889,49,Sales,5,19,13950,3,2,Yes,2.8
EMP0890,46,Operations,2,7,6663,4,2,No,10.9
EMP0891,43,Sales,2,7,7361,2,2,Yes,10.2
EMP0892,48,Engineering,5,22,19464,3,4,No,3.7
EMP0893,49,Finance,4,10,13562,5,2,No,4.5
EMP0894,51,Sales,3,14,10039,4,3,No,3.5
EMP0895,44,Marketing,3,17,11397,4,2,No,38.1
EMP0896,36,Operations,2,5,5951,2,2,Yes,19.5
EMP0897,39,Marketing,3,11,10386,1,2,No,19.1
EMP0898,50,HR,3,14,9004,2,4,No,7.3
EMP0899,29,Operations,2,3,6455,3,4,No,2.8
EMP0900,41,IT,3,5,10328,4,2,No,12
EMP0901,34,Sales,1,1,4429,2,1,No,10.6
EMP0902,38,Finance,2,8,9553,2,4,No,5.7
EMP0903,50,Sales,3,7,9359,2,1,No,10.4
EMP0904,39,Sales,3,13,10519,3,1,Yes,8.4
EMP0905,38,Engineering,3,7,11653,4,4,Yes,8.3
EMP0906,24,IT,1,1,6783,4,4,No,2.5
EMP0907,45,Marketing,2,3,7848,3,2,No,1
EMP0908,44,Engineering,3,5,11584,4,1,No,8.1
EMP0909,59,Sales,2,2,6923,3,1,Yes,4.5
EMP0910,34,IT,2,2,7802,5,3,Yes,3.4
EMP0911,40,Engineering,3,18,12871,3,3,No,8.2
EMP0912,40,Engineering,2,10,10303,3,2,No,21.3
EMP0913,53,Operations,5,28,15686,3,4,No,2.8
EMP0914,37,Marketing,3,9,9890,1,3,No,22.3
EMP0915,40,Sales,4,11,11977,3,4,No,7.6
EMP0916,44,Engineering,3,13,13017,4,2,No,4.7
EMP0917,39,IT,3,17,12592,4,4,No,3
EMP0918,33,IT,3,7,10993,5,4,No,6
EMP0919,39,Sales,3,8,8939,3,2,No,1.8
EMP0920,48,Engineering,3,14,12655,2,1,No,7.6
EMP0921,27,Sales,1,1,4451,4,2,Yes,4
EMP0922,39,Marketing,2,2,6503,1,3,No,10.7
EMP0923,30,Finance,3,6,10556,2,1,No,10.9
EMP0924,49,Engineering,2,10,10058,3,1,No,4.6
EMP0925,22,Operations,1,0,4531,4,1,Yes,3
EMP0926,32,Finance,3,9,10954,4,4,No,15.5
EMP0927,41,Finance,4,17,15397,5,3,No,9.2
EMP0928,53,IT,2,3,8580,4,2,No,7.8
EMP0929,37,Engineering,3,11,13717,4,2,No,7.7
EMP0930,32,Engineering,3,5,11176,5,3,Yes,11.8
EMP0931,56,Finance,3,12,11880,4,2,Yes,18.5
EMP0932,23,Operations,1,0,4156,4,3,No,13.5
EMP0933,22,Sales,1,0,4166,3,3,Yes,14.5
EMP0934,42,Operations,4,19,12520,3,2,No,5.9
EMP0935,32,Sales,2,4,7281,5,3,No,1.7
EMP0936,27,Sales,1,3,4821,5,1,Yes,5.3
EMP0937,45,Sales,3,13,10209,3,4,No,1.3
EMP0938,40,IT,3,12,12369,3,3,No,8.4
EMP0939,32,HR,2,7,6519,4,4,Yes,5.8
EMP0940,25,Sales,2,3,6372,3,2,No,14.1
